"airport","as_code","as_desc","icon_sel_url","icon_unsel_url","asc_name","asc_code","asc_desc","img_url","email","contact","url"
"Pune","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Gurujis Caterers","119","American Sweet corn/Popcorn counter","http://airsewa.gov.in/IMG_AiportServices/2/4.jpg","rahuljadhav1972@gmail.com","Rahul Jadhav: 9922908741",""
"Pune","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","RBA Hotels & Hospitality ","120","Huice/Ice Cream counter","http://airsewa.gov.in/IMG_AiportServices/2/5.jpg","rba.hotels@gmail.com","Tushar: 7385597999",""
"Pune","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Omega Enterprises Wheelchair On Call","114","Paid Porterage services","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","cargo.omega@gmail.com","022 28322922",""
"Pune","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Sushila Trading Coporation","121","Vehicle Parking Services","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","sushilatradingcorp@gmail.com","Vinod: 9892229840",""
"Pune","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi Services","122","Radio Cab Services","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","shailesh@traveltime.co.in","Ayaz Sheikh: 9921278611","www.traveltime.co.in"
"Pune","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi Services","123","Pre-paid Taxi Services","http://airsewa.gov.in/IMG_AiportServices/4/3.jpg","sayyed1313@gmail.com","Nasir: 9326616313",""
"Pune","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Auto Services","124","Pre-paid Auto Services","http://airsewa.gov.in/IMG_AiportServices/4/4.jpg","","Shaji Khandve Patil: 8605468081",""
"Rajahmundry","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","91","wifi services are made available FREE for 15 min once in a month per mobile and thereafte user purchases the voucher and uses.","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","pvsubbarao@quadgenwireless.com","7075067130 
",""
"Rajahmundry","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Hotel River Bay","92","Snacks, Tea, Coffee & Cool drinks are available.","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","reception@riverbay.co.in; ","9866552404",""
"Rajahmundry","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheel chair on call by Jet Airways","88","On request by passengers, airlines provide the Wheel Chair Service in the terminal building and upto the Aircraft also.","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","nsrivastava@jetairways.com","9959000771",""
"Rajahmundry","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheel chair on call by Spice jet","89","On request by passengers, airlines provide the Wheel Chair Service in the terminal building and upto the Aircraft also.","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","vs.rao@spicejet.com","9399978090",""
"Rajahmundry","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheel chair on call by Trujet.","90","On request by passengers, airlines provide the Wheel Chair Service in the terminal building and upto the Aircraft also.","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","jayanth@turbomegha.com","9676999759",""
"Rajahmundry","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Car Rental Service by Maruti Travels","93","Transportation is provided on passengers request ","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","maruthimini_tourism@yahoo.com","9866147177",""
"Raipur","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png"," Wifi Services","225","You can check your email, catch up with social media friends with 30 minutes of complementary wifi access","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","Ritesh.Zamindar@Bharti-Infratel.in","9893030720",""
"Raipur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Cinnamon Lounge & Restaurant ","226","Restraunt Services","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","adminrpr@cinnamonrestros.com","7224944655",""
"Raipur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- AIR INDIA","222","Wheel chair on call services for Air India flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","rpr.apt@airindia.in","Raipur Landline: 0771-2418242
",""
"Raipur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- JET AIRWAYS","223","Wheel chair on call services for JET Airways flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","rprcss@jetairways.com","Raipur Landline: 0771-2418612",""
"Raipur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL- INDIGO","224","Wheel chair on call services for Indigo Airline flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","rpr.ops@goindigo.in","Raipur Landline: 0771-2418213
",""
"Raipur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Maxi Car Rental Services","227","Provides AC / Non-AC Cars","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","vinaydubey68@gmail.com","9826959990
",""
"Raipur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png"," Vehicle Parking ","228","Vehicle Parking Services","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","dkchaudhari45@gmail.com","9975884987
",""
"Surat","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","Tata Wifi Services","85","You can check your email, catch up with social media friends with 30 minutes of complementary wifi access","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","sucharita.dey@tatatel.co.in","7383503027",""
"Surat","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png"," Snack Bar Services","86","Airport  Snacks Bar","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","ankit_shetty645@yahoo.com","8511528216",""
"Surat","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","WHEEL CHAIR ON CALL - AIR INDIA","84","Wheel Chair Services for Air India Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","Surat.sm@airindia.in","2727002",""
"Surat","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Moovers Holidays taxi Services","87","Prepaid Taxi Services","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","mooversholdings@gmail.com","2422111",""
"Tuticorin","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","Wi Fi Services","301","Free WiFi for 20 Minutes provided by BSNL","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","apd-tuticorin@aai.aero","9486381863",""
"Tuticorin","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Food & Relaxing  Services","302","Tea and snack kiosk available","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","apd-tuticorin@aai.aero","9486381863",""
"Tuticorin","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair Services","300","Wheel chairs maintained by M/s. Spicejet Ltd","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","apd-tuticorin@aai.aero","9486381863",""
"Tuticorin","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi & Parking Services","303","Parking for 100 Cars available. Public transport available from a distance of 1.25 KMs","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","apd-tuticorin@aai.aero","9486381863",""
"Tirupati","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","Wi Fi Services","236","Wi Fi Services","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","","",""
"Tirupati","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","M/s.Omega Enterprises","237","Restaurant Services","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","cargo.omega@gmail.com","7358716786",""
"Tirupati","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","AIRINDIA WHEELCHAIR ON CALL","232","Wheel chair on call services for Air India flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","ammtir@airindia.in","9000218333",""
"Tirupati","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","SPICEJET WHEELCHAIR ON CALL","233","Wheel chair on call services for Spicejet flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","airport.tir@spicejet.com","9849646860",""
"Tirupati","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","AIRCOSTA WHEELCHAIR ON CALL","234","Wheel chair on call services for AirCosta flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","krishnaraj.j@aircosta.in","9133346721",""
"Tirupati","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","TRUJET WHEELCHAIR ON CALL","235","Wheel chair on call services for Trujet flyers","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","tirupati@turbomegha.com","9676999767",""
"Tirupati","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","M/s.Omega Enterprises","238","Restaurant Services","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","cargo.omega@gmail.com","7358716786",""
"Tiruchirappalli","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","110","You can check your email, catch up with social media friends with 15 minutes of complementary wifi access per month","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","sdeebtrichy@gmail.com","+919486109559","www.bsnl.co.in"
"Tiruchirappalli","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Airport canteen services","111","AIRPORT CANTEEN","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","mahasimpex@gmail.com","9486749474","-"
"Tiruchirappalli","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","AIR INDIA WHEELCHAIR ON CALL","109","","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","cargo.omega@gmail.com","9443732683",""
"Tiruchirappalli","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","112","VEHICLE PARKING RIGHTS CONTRACT","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","varatharajanaetcontract@gmail.com","9786696810","-"
"Tiruchirappalli","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi Services","113","MAXI CAB SERVICES","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","-","9842296688","-"
"Udaipur","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","273","Provides free Wi-Fi services for passengers for a period of 30 minutes.","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","","",""
"Udaipur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Club One class airport Lounge","274","Provides lounges for leisure of passengers in departure hall. Serves snacks, lunch & dinner, beer, beverages in the lounges.","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","jpjoshi.joshi@gmail.com   airportloungeudpr@gmail.com","0294 - 2655776                                  ",""
"Udaipur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Saptagiri Snacks Bar","275","Serves snacks, tea, coffee and light refreshment in departure and SHA Area.","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","","9261113370",""
"Udaipur","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Retiring Room facility","276","Retiring rooms are available for passengers on chargeable basis. Retiring rooms are provided by AAI.","http://airsewa.gov.in/IMG_AiportServices/2/3.jpg","","0294 - 2655719",""
"Udaipur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Air India Wheelchair On Call","269","Wheel chair service for AirIndia Flyers","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","udr.sm@airindia.in                                        udr.apt@airindia.in","0294 - 2655453          ",""
"Udaipur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Jet Airways Wheelchair On Call","270","Wheel chair service for Jet Airways Flyers","http://airsewa.gov.in/IMG_AiportServices/3/2.jpg","ymarathe@jetairways.com","0294-5134000",""
"Udaipur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Indigo Airlines Wheelchair On Call","271","Wheel chair service for Indigo Airlines Flyers","http://airsewa.gov.in/IMG_AiportServices/3/3.jpg","pramod.uttamchandani@goindigo.in","0294-2655015",""
"Udaipur","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Spice Jet Airlines Wheelchair On Call","272","Wheel chair service for Spice Jet Airlines Airlines Flyers","http://airsewa.gov.in/IMG_AiportServices/3/4.jpg","airport.udr@spicejet.com","9871803333",""
"Udaipur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Comfort Cars and Tours","277","Provide Cars Rental Services for nearby places","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","airport@comforttours.com","9829794668",""
"Udaipur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Prepaid Taxi Services","278","Provide Taxi services on Prepaid basis","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","","7425009939",""
"Udaipur","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Parking Services","279","Manage Vehicle Parking Facility","http://airsewa.gov.in/IMG_AiportServices/4/3.jpg","","9261113370",""
"Visakhapatnam","1","Wi-fi","http://airsewa.gov.in/IMG_AiportServices/wi-fi_select.png","http://airsewa.gov.in/IMG_AiportServices/wi-fi_unselect.png","WiFi Services","96","WI-FI","http://airsewa.gov.in/IMG_AiportServices/1/1.jpg","majjideva.kumar_ctr@quadgenwireless.com","8886011221",""
"Visakhapatnam","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Fusion Foods","97","Restaurant & Snack Bar (Departure Check-in Area)","http://airsewa.gov.in/IMG_AiportServices/2/1.jpg","tharsha64@gmail.com","9542137555","-"
"Visakhapatnam","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","P K Hospitality Services ","98","Fast Food Outlet in Dom Departure Security Hold Area","http://airsewa.gov.in/IMG_AiportServices/2/2.jpg","admin@pkhs.in","9701103743","www.pkhospitality.com"
"Visakhapatnam","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Snack Bar Services","99","Snack Bar in Canopy area (outside Terminal Building)","http://airsewa.gov.in/IMG_AiportServices/2/3.jpg","sadan.arshi@cafecoffeeday.com","9010508691","www.cafecoffeeday.com"
"Visakhapatnam","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Meethais","100","Fast Food Outlet (Domestic Departure Security Hold Area)","http://airsewa.gov.in/IMG_AiportServices/2/4.jpg","atanu.biswal@gmail.com","9903888660","-"
"Visakhapatnam","2","Rest and Relax","http://airsewa.gov.in/IMG_AiportServices/Relaxing_select.png","http://airsewa.gov.in/IMG_AiportServices/Relaxing_unselect.png","Coffee House","101","Snack Bar (Near Car Park Area)","http://airsewa.gov.in/IMG_AiportServices/2/5.jpg","dandp.ca@gmail.com","9704060578","-"
"Visakhapatnam","3","Special Assistance","http://airsewa.gov.in/IMG_AiportServices/wheelchair_select_icon.png","http://airsewa.gov.in/IMG_AiportServices/wheelchair_unselect_icon.png","Wheelchair on call","95","Wheel Chair Service being provided to needy paxsproviding wheel chair to the needy paxs for Air India, Indigo, Spicejet, Jet Airways, Aircosta, Air Asia. Silk Air","http://airsewa.gov.in/IMG_AiportServices/3/1.jpg","rsrkv.prasad@goindigo.in;  anil.kola@aircosta.in; Manju_Rajput@singaporeair.com.sg;rajeshdamodaran@airasia.com;apmvtz.12@gmail.com swami.naidu@spicejet.com; ","Air Asia -7899843551 Air India-9848111535 Aircosta-9246611170 Indigo-9949078090 Spicejet-9866192539 Silk Air-7702098769 JetAir-9884931731 ",""
"Visakhapatnam","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Carzonrent  (India) Car Services","102","Maxi Car Services","http://airsewa.gov.in/IMG_AiportServices/4/1.jpg","harnadh.babu@carzonrent.com","9963998803",""
"Visakhapatnam","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Taxi Services","103","Pre-paid Taxi Services","http://airsewa.gov.in/IMG_AiportServices/4/2.jpg","","9866114183",""
"Visakhapatnam","4","Parking and Transportation","http://airsewa.gov.in/IMG_AiportServices/parking_select.png","http://airsewa.gov.in/IMG_AiportServices/parking_unselect.png","Santosh Enterprises Parking Srvices","104","Vehicle Parking Rights","http://airsewa.gov.in/IMG_AiportServices/4/3.jpg","santosh2013@gmail.com","7731933876",""
